0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Systematic_name,Variant
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1)",84
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1)",85
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1)",86
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1)",87
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",88
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1)",89
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1)",90
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1)",91
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1)",92
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1)",93
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1)",94
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1)",95
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",96
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1)",97
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1)",98
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1)",99
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1)",100
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1)",101
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1)",102
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1)",103
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,ADH1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1)",104
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,ADH1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1)",105
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,ADH1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1)",106
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,ADH1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1)",107
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,ADH1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1)",108
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,ADH1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1)",109
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,ADH1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1)",110
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,PKG1_T,ADH1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1)",111
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,PKG1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",112
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,PKG1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1)",113
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,PKG1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1)",114
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,PKG1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1)",115
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1)",116
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1)",117
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1)",118
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1)",119
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",120
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1)",121
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1)",122
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1)",123
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1)",124
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1)",125
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1)",126
HR_DW,PABA-UP,PKG1,pfa1,ADH1_T,ADH1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1)",127
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",128
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1)",129
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1)",130
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1)",131
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1)",132
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1)",133
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1)",134
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1)",135
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,ADH1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1)",136
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,ADH1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1)",137
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,ADH1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1)",138
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,ADH1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1)",139
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,ADH1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1)",140
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,ADH1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1)",141
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,ADH1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1)",142
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,PKG1_T,ADH1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1)",143
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",144
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1)",145
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1)",146
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1)",147
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1)",148
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1)",149
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1)",150
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1)",151
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",152
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1)",153
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1)",154
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1)",155
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1)",156
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1)",157
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1)",158
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,PKG1,pfa2,ADH1_T,ADH1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1)",159
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",160
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1)",161
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1)",162
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,PKG1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1)",163
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1)",164
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,PKG1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1)",165
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,PKG1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1)",166
HR_DW,PABA-UP,ADH1,pfa1,PKG1_T,ADH1,pfa2,PKG1_T,PKG1,pfa3,ADH1_T,ADH1,PPtase_BBa_K5300011,ADH1_T,Hygromycin,PABA-DW,HR_UP,"(1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1)",167
